"category","category_rank","product_name","brand_or_store","search_query","top_rank","top_title","top_url","blog_name","date","search_image_count","post_image_count","post_chars","headings","tone","structure"
"뷰티/헤어/바디","7","차이슨 드라이기 헤어 드라이어 CS2026 최신형 BLDC 항공모터","smartstore.naver.com","차이슨 드라이기 헤어 드라이어 CS2026 BLDC","3","3개월 써보고 인생템 등극! 레터네 차이슨 헤어 드라이기 BLDC CS2026 PRO 솔직 후기","https://blog.naver.com/cucumber28929/224330138913","cucumber28929님의 블로그","2일 전","5","6","798","배송과 첫인상","체험형, 추천형, 친근체","언박싱, 사용 장면, 추천 대상, 구매 유도"
"뷰티/헤어/바디","8","필립스 샤티넬 8000 시리즈 모근제거기 라이트블루 BRE709/00+바디스크럽","필립스","필립스 샤티넬 시리즈 모근제거기 라이트블루 BRE709","1","필립스 BRE709/00+바디스크럽, 이런 분께 맞는지 장단점 기준으로 보기","https://blog.naver.com/postincome/224316439659","포스트인컴","3주 전","7","7","2233","01. 필립스 BRE709/00의 핵심 기능과 특징 / 02. 이런 분께 필립스 샤티넬 8000 시리즈를 추천해요 / 03. 구매 전 확인해야 할 스펙과 가격 / 자주하는질문","체험형, 추천형, 정보형, 비교형","언박싱, 사용 장면, 장단점, 추천 대상, 구매 유도, 소제목 반복"
"뷰티/헤어/바디","8","필립스 샤티넬 8000 시리즈 모근제거기 라이트블루 BRE709/00+바디스크럽","필립스","필립스 샤티넬 시리즈 모근제거기 라이트블루 BRE709","2","모근제거기 필립스 샤티넬 BRE709 선택 기준","https://blog.naver.com/dean4001/224315174790","아디티","3주 전","12","12","2581","여름철 바디 관리에 맞춘 필립스 모근제거기 / 필립스 샤티넬 8000 BRE709/00 스펙 / 습식 및 건식 사용 / 32개 핀셋 모근 제모 헤드 / 사용 시간/충전 시간 / 1회 충전 최대 60분 / 3시간 충전 / 무선 사용 / 충전식 배터리(USB-A 충전) / 악세서리 구성품","체험형, 추천형, 정보형, 비교형","언박싱, 사용 장면, 장단점, 구매 유도, 소제목 반복, 사진 다량"
"뷰티/헤어/바디","8","필립스 샤티넬 8000 시리즈 모근제거기 라이트블루 BRE709/00+바디스크럽","필립스","필립스 샤티넬 시리즈 모근제거기 라이트블루 BRE709","3","코스트코 인기템 필립스 샤티넬 모근제거기 라이트블루 깔끔한 모근","https://blog.naver.com/raon375/224288240764","키파 IT 노트","4일 전","11","11","1784","이 포스팅은 네이버 쇼핑 커넥트 활동의 일환으로 판매시 수수료를 제공 받습니다. ​ / 필립스 샤티넬 모근제거기 라이트블루 첫 인상 / 습식 사용감과 제모력, 통증까지 솔직하게 / 잔털 잡아주는 조명과 사용 팁, 아쉬운 점","체험형, 추천형, 정보형, 친근체","결론/요약, 사용 장면, 장단점, 구매 유도, 소제목 반복, 사진 다량"
"뷰티/헤어/바디","9","오아 소닉플로우 미니 드라이기 고속 BLDC 헤어 드라이어 음이온 초경량 휴대용 여행용 수영장","오아","오아 소닉플로우 미니 드라이기 고속 BLDC","1","미니 휴대용 초경량 BLDC 드라이기 오아 소닉플로우","https://blog.naver.com/euni4441/224329234798","로지","3일 전","17","18","1389","제품 상세 정보 / ​ ​ 셋째, 음이온 케어 기능이 있어 정전기를 방지하고 모발을 차분하게 정리해 줍니다. ​ ​ / 이런 분들께 추천합니다","추천형, 정보형, 비교형, 친근체","사용 장면, 장단점, 추천 대상, 소제목 반복, 사진 다량"
"뷰티/헤어/바디","9","오아 소닉플로우 미니 드라이기 고속 BLDC 헤어 드라이어 음이온 초경량 휴대용 여행용 수영장","오아","오아 소닉플로우 미니 드라이기 고속 BLDC","2","무신사 헤어드라이기 추천 여행용 오아 소닉플로우 미니 특가","https://blog.naver.com/home617/224331063870","공대남편","2일 전","10","11","2435","","추천형, 정보형, 비교형, 친근체","사용 장면, 추천 대상, 구매 유도, 사진 다량"
"뷰티/헤어/바디","9","오아 소닉플로우 미니 드라이기 고속 BLDC 헤어 드라이어 음이온 초경량 휴대용 여행용 수영장","오아","오아 소닉플로우 미니 드라이기 고속 BLDC","3","오아 소닉플로우 미니드라이기 추천 4살 아이머리말리기 쉬워요","https://blog.naver.com/1-027/224331753602","늬늬","1일 전","33","31","3497","#오아 #소닉플로우 #아이머리말리기 #미니드라이기 #드라이기추천","체험형, 추천형, 정보형, 비교형","언박싱, 사용 장면, 장단점, 추천 대상, 구매 유도, 사진 다량"
"뷰티/헤어/바디","10","고양이 고기능성 건식사료, 허피스&구내염&유산균&관절&헤어볼 등 기능성 라인업","brand.naver.com","고양이","1","고양이꿈 꾸고 나서 당장 해몽 확인해야 하는 상황","https://blog.naver.com/lhspdb8/224316203149","루다오빠","2주 전","14","14","2190","① 생생한 고양이꿈 의미 / ② 검은 고양이 나타남 / ③ 다치거나 아픈 동물 / ④ 많은 고양이 둘러싸임 / ⑤ 집으로 들어오는 상황 / #고양이꿈 #꿈해몽","추천형, 정보형, 비교형, 친근체","장단점, 소제목 반복, 사진 다량"
"뷰티/헤어/바디","10","고양이 고기능성 건식사료, 허피스&구내염&유산균&관절&헤어볼 등 기능성 라인업","brand.naver.com","고양이","2","펫보험 추천 강아지 고양이 보험 가격 가격 비교하고 알아보자","https://blog.naver.com/sgs5611/224313898887","☘️해와바다-상위1프로 RMR상품 기획","3주 전","8","8","2281","​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​","체험형, 추천형, 비교형, 친근체","사용 장면, 추천 대상, 사진 다량"
"뷰티/헤어/바디","10","고양이 고기능성 건식사료, 허피스&구내염&유산균&관절&헤어볼 등 기능성 라인업","brand.naver.com","고양이","3","별나라간 새끼고양이 리찌를 기리며.. (새끼고양이 증후군 돌연사 증상)","https://blog.naver.com/heebaby_0810/224309212780","ㅇr기참ㅅH의 일상✨","4주 전","31","31","2732","​ 5월 21일 눈도 못 뜬 새끼 고양이 리찌를 주웠다. ​ / 급한대로 쿠팡박스에다 ..ㅎㅎ / 리찌가 똥을 이틀동안 못쌋던 일 / 우리 리찌 병원에서 마지막 모습","추천형, 친근체","장단점, 소제목 반복, 사진 다량"
"생활/건강/욕실","1","디클 원샷클린 습식청소기 패브릭 쇼파 카페트 매트리스 침구 물흡입 청소기 + 헤드 5종","디클","디클 원샷클린 습식청소기 패브릭 쇼파 카페트","1","카페드 패브릭소파 청소 디클 원샷클린 스팀 습식청소기로 깔끔하게","https://blog.naver.com/hodu_kimzi/223988176796","지똥이","2025.08.29.","35","34","1775","디클 원샷클린 스팀 습식청소기 # 카페트청소 # 패브릭소파청소 # 스팀청소기 # 습식청소기 / 살모넬라균, 페렴균, 대장균, 황색포도상구균 99% 살균 ​ ​ ​ ​ ​ ​ / ​ ​ 8종 멀티 헤트를 무료로 제공해주니 청소에 진심인 제 맘에 쏙 들었다는- / ​ ​ ​ ​ ​ ​ ​ ​ / #습식청소기 #원샷클린 # 스팀청소기 #침구청소기 #패브릭소파청소 #습식청소기추천 ​","체험형, 추천형, 정보형, 친근체","사용 장면, 추천 대상, 구매 유도, 소제목 반복, 사진 다량"
"생활/건강/욕실","1","디클 원샷클린 습식청소기 패브릭 쇼파 카페트 매트리스 침구 물흡입 청소기 + 헤드 5종","디클","디클 원샷클린 습식청소기 패브릭 쇼파 카페트","2","디클 원샷클린 습식청소기 쇼파 카페트 묵은때 완벽 제거 후기","https://blog.naver.com/qurelle25034/224332283384","qurelle25034님의 블로그","1일 전","3","4","1505","3개월 사용 후 느낀 장점들","체험형, 추천형, 비교형, 친근체","사용 장면, 장단점, 추천 대상, 구매 유도"
"생활/건강/욕실","1","디클 원샷클린 습식청소기 패브릭 쇼파 카페트 매트리스 침구 물흡입 청소기 + 헤드 5종","디클","디클 원샷클린 습식청소기 패브릭 쇼파 카페트","3","홈카페 쇼파 얼룩 고민이라면 디클 원샷클린 습식 청소기 써봤어요","https://blog.naver.com/tcqojpbd9/224331802556","tcqojpbd9님의 블로그","1일 전","6","7","5389","[ 쇼파습식청소기 ] / 가족 모두가 안심! 얼룩덜룩 쇼파, 뽀송하게 되돌리는 습식 청소기 / [최신형] 틴도우 다용도 패브릭 청소기 가정용 카페트 침구 쇼파 습식청소기 C3, 블랙 / [최신형] 틴도우 다용도 패브릭 청소기 가정용 카페트 침구 쇼파 습식청소기 C3, 블랙 / ￦ 139,900원 / 👉 지금 가격 확인하기 👈 / ◆ 이런 점이 좋아요 / 꼼꼼한 청소와 편리함을 한번에, 틴도우 C3","체험형, 추천형, 정보형, 비교형","결론/요약, 사용 장면, 장단점, 추천 대상, 구매 유도, 소제목 반복"
"생활/건강/욕실","2","코코도르 그란데 디퓨저 500ml 3개입 집들이선물 실내방향제 인테리어 양재동꽃시장","brand.naver.com","코코도르 그란데 디퓨저 집들이선물 실내방향제 인테리어 방향제","1","코코도르 그란데 프리미엄 디퓨저 대용량 실내방향제 추천","https://blog.naver.com/kimga410/224328120576","홍차와","5일 전","23","23","2116","​ ​ 박스 겉면으로 보호스티커가 붙어있으니 개봉 전 깔끔하게 떼어내고 바로 열어보기 ​ ​ / ​ ​ 실내방향제 추천 코코도르 디퓨저 사용후기 ​ ​","체험형, 추천형, 정보형, 친근체","언박싱, 사용 장면, 추천 대상, 구매 유도, 사진 다량"
"생활/건강/욕실","2","코코도르 그란데 디퓨저 500ml 3개입 집들이선물 실내방향제 인테리어 양재동꽃시장","brand.naver.com","코코도르 그란데 디퓨저 집들이선물 실내방향제 인테리어 방향제","2","코코도르 그란데 디퓨저 3개 집들이선물 감성 속 작은 쉼표 놓기","https://blog.naver.com/puzzlecloud54/224319887691","균형채움숲","2주 전","5","6","1328","​ ♥♥️♥♥️⬆️지금바로확인하기⬆⬆️♥♥️ / 오늘도 좋은 하루 되세요 ​","추천형, 정보형, 친근체","결론/요약"
"생활/건강/욕실","2","코코도르 그란데 디퓨저 500ml 3개입 집들이선물 실내방향제 인테리어 양재동꽃시장","brand.naver.com","코코도르 그란데 디퓨저 집들이선물 실내방향제 인테리어 방향제","3","코코도르 그란데 디퓨저 500ml 3개 세트 집들이선물로 딱 좋아서 2주 써본 후기","https://blog.naver.com/cfxlzhszpu/224293791741","오늘의 시선","2026.05.22.","5","6","1007","집들이선물로 고민하다 샀어요 / 처음 받아본 느낌과 구성 / 실제로 2주 써보니 / 선물용으로도 자신 있는 제품 / 코코도르 그란데 디퓨저 최종평 / ​ ​ 제품 정보 확인 👇 🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻 / #코코도르 #그란데 #디퓨저 #개입 #집들이선물 #실내방향제 #인테리어","체험형, 추천형, 친근체","사용 장면, 장단점, 추천 대상, 구매 유도, 소제목 반복"
"생활/건강/욕실","3","1+1 더클래스 퍼퓸 사쉐 차량용 방향제 피치바흐 20g","brand.naver.com","더클래스 퍼퓸 사쉐 차량용 방향제 피치바흐","1","새차선물추천 차량용 방향제 찾는다면 더클래스 퍼퓸사쉐 블루밍코튼","https://blog.naver.com/myyoukim/224313792758","리리","3주 전","16","16","2768","","체험형, 추천형, 비교형, 친근체","사용 장면, 추천 대상, 사진 다량"
"생활/건강/욕실","3","1+1 더클래스 퍼퓸 사쉐 차량용 방향제 피치바흐 20g","brand.naver.com","더클래스 퍼퓸 사쉐 차량용 방향제 피치바흐","2","차량용 방향제, 더클래스 퍼퓸 사쉐 1+1 득템 찬스!","https://blog.naver.com/heosy0306/224328246576","Heo Home Lab","2일 전","10","10","5272","1. 1+1 더클래스 퍼퓸 사쉐 차량용 방향제 피치바흐 20g, 어떤 사람에게 잘 맞을까? ​ / 2. 구매 전에 무엇을 확인해야 할까? ​ / 1+1 더클래스 퍼퓸 사쉐 차량용 방향제 피치바흐 20g / 10,000원 / 정가/기존가 / 21,800원 / 3. 비슷한 상품과 비교할 때 기준은 뭘까? ​ / 4. 가격·배송·옵션에서 놓치기 쉬운 점은? ​","체험형, 추천형, 정보형, 비교형","언박싱, 사용 장면, 장단점, 추천 대상, 구매 유도, 소제목 반복"
"생활/건강/욕실","3","1+1 더클래스 퍼퓸 사쉐 차량용 방향제 피치바흐 20g","brand.naver.com","더클래스 퍼퓸 사쉐 차량용 방향제 피치바흐","3","더클래스 차량용 방향제 피치바흐 20g 자동차 걸이형 퍼퓸 사쉐 새차선물THECLASS 더 클래스 알아볼 때 이 글 하나로 끝내세요","https://blog.naver.com/kumama256/224331386500","쇼핑집착남","1일 전","0","1","828","","체험형, 추천형, 정보형, 친근체","결론/요약, 사용 장면, 구매 유도"
"생활/건강/욕실","4","피에브 고체 탈취제 화장실 실내 냄새 제거 방향제 250g 1개","brand.naver.com","피에브 고체 탈취제 화장실 실내 냄새 방향제","1","피에브 에어워셔 고체 탈취제 화장실 실내 냄새 제거 방향제 피톤치드, 250g, 1개피에브 스토어 제대로 알고 사세요 &mdash; 핵심 정보 총정리","https://blog.naver.com/maru_230508/224326529883","진짜 핫딜","6일 전","0","1","884","","체험형, 추천형, 정보형, 비교형","결론/요약, 언박싱, 추천 대상, 구매 유도"
"생활/건강/욕실","4","피에브 고체 탈취제 화장실 실내 냄새 제거 방향제 250g 1개","brand.naver.com","피에브 고체 탈취제 화장실 실내 냄새 방향제","2","💚 내돈내산 피에브 에어워셔 고체 탈취제 후기 :) 화장실 냄새 제거 추천","https://blog.naver.com/himira12/224319334244","민채와 함께 하는 일상 블로그","2주 전","7","8","1547","","체험형, 추천형, 정보형, 비교형","사용 장면, 장단점, 추천 대상, 구매 유도, 사진 다량"
"생활/건강/욕실","4","피에브 고체 탈취제 화장실 실내 냄새 제거 방향제 250g 1개","brand.naver.com","피에브 고체 탈취제 화장실 실내 냄새 방향제","3","피에브 에어워셔 화장실 냄새 제거 방향제 3개월 사용 후기","https://blog.naver.com/regenerte59414/224325336253","regenerte59414님의 블로그","1주 전","3","4","1841","배송과 첫인상 / 3개월 사용 후 느낀 장점들 / 이런 분들께 추천해요","체험형, 추천형, 정보형, 비교형","언박싱, 사용 장면, 장단점, 추천 대상, 소제목 반복"
"생활/건강/욕실","5","헤트라스 프리미엄 대용량 디퓨저 500mlx3개 선물세트 실내방향제 인테리어","brand.naver.com","헤트라스 디퓨저 실내방향제 인테리어 방향제","1","실내방향제 추천 많이 보이던 헤트라스 디퓨저 이유 있었네요","https://blog.naver.com/love_jjoono/224290213820","도리","2026.05.19.","8","9","1819","실내방향제 고를 때 가장 중요한 부분 / 헤트라스 디퓨저가 많이 보이는 이유 / 호텔우드 향이 부담 없이 괜찮더라고요 / 인테리어 소품처럼 두기 좋은 디자인 / 성분 부분도 체크하게 되더라고요 / 집들이 선물로도 많이 찾는 이유","추천형, 정보형, 비교형, 친근체","사용 장면, 장단점, 추천 대상, 구매 유도, 소제목 반복, 사진 다량"
"생활/건강/욕실","5","헤트라스 프리미엄 대용량 디퓨저 500mlx3개 선물세트 실내방향제 인테리어","brand.naver.com","헤트라스 디퓨저 실내방향제 인테리어 방향제","2","실내방향제 고르는 법｜헤트라스 대용량 디퓨저 가성비&middot;향&middot;디자인 꼼꼼 분석","https://blog.naver.com/yes2429/224329348748","::SSOY BOUTIQUE:: 쏘이부티크 캔들공방","3일 전","11","11","4750","실내방향제 고르는 법｜헤트라스 대용량 디퓨저 가성비·향·디자인 꼼꼼 분석 / 51,380원 / 원래 가격 기준 / 25,800원 / 49% 할인 적용 / 500ml × 3병 / 대용량으로 오래 사용 가능 / 5가지 (블랙 체리, 자몽, 플라워 파크, 북 스토어, 허그 솝)","체험형, 추천형, 정보형, 비교형","사용 장면, 장단점, 추천 대상, 구매 유도, 소제목 반복, 사진 다량"
"생활/건강/욕실","5","헤트라스 프리미엄 대용량 디퓨저 500mlx3개 선물세트 실내방향제 인테리어","brand.naver.com","헤트라스 디퓨저 실내방향제 인테리어 방향제","3","""현명한 소비 방법..."" 헤트라스 프리미엄 대용량 디퓨저 500mlx3개 선물세트 실내방향제 인테리어 호텔우드","https://blog.naver.com/classzo/224329100012","classzo님의 블로그","4일 전","8","7","2711","작은 공간에서 사용해봤더니 / 몇주 계속 써보니 / 가격 판단해봤더니 / 관리해봤더니 / 최종 확인해보니 / 헤트라스 프리미엄 대용량 디퓨저 500mlx3개 선물세트 실내방향제 인테리어 플라워샵 / 아로마방향제/디퓨저 / 대용량 500ml 병 3개 구성, 선물포장 포함","체험형, 추천형, 정보형, 비교형","결론/요약, 언박싱, 사용 장면, 장단점, 구매 유도, 소제목 반복"
"생활/건강/욕실","6","헤트라스 프리미엄 대용량 디퓨저 500mlx2개 선물세트 실내방향제 인테리어","brand.naver.com","헤트라스 디퓨저 실내방향제 인테리어 방향제","1","실내방향제 추천 많이 보이던 헤트라스 디퓨저 이유 있었네요","https://blog.naver.com/love_jjoono/224290213820","도리","2026.05.19.","8","9","1819","실내방향제 고를 때 가장 중요한 부분 / 헤트라스 디퓨저가 많이 보이는 이유 / 호텔우드 향이 부담 없이 괜찮더라고요 / 인테리어 소품처럼 두기 좋은 디자인 / 성분 부분도 체크하게 되더라고요 / 집들이 선물로도 많이 찾는 이유","추천형, 정보형, 비교형, 친근체","사용 장면, 장단점, 추천 대상, 구매 유도, 소제목 반복, 사진 다량"
"생활/건강/욕실","6","헤트라스 프리미엄 대용량 디퓨저 500mlx2개 선물세트 실내방향제 인테리어","brand.naver.com","헤트라스 디퓨저 실내방향제 인테리어 방향제","2","실내방향제 고르는 법｜헤트라스 대용량 디퓨저 가성비&middot;향&middot;디자인 꼼꼼 분석","https://blog.naver.com/yes2429/224329348748","::SSOY BOUTIQUE:: 쏘이부티크 캔들공방","3일 전","11","11","4750","실내방향제 고르는 법｜헤트라스 대용량 디퓨저 가성비·향·디자인 꼼꼼 분석 / 51,380원 / 원래 가격 기준 / 25,800원 / 49% 할인 적용 / 500ml × 3병 / 대용량으로 오래 사용 가능 / 5가지 (블랙 체리, 자몽, 플라워 파크, 북 스토어, 허그 솝)","체험형, 추천형, 정보형, 비교형","사용 장면, 장단점, 추천 대상, 구매 유도, 소제목 반복, 사진 다량"
"생활/건강/욕실","6","헤트라스 프리미엄 대용량 디퓨저 500mlx2개 선물세트 실내방향제 인테리어","brand.naver.com","헤트라스 디퓨저 실내방향제 인테리어 방향제","3","""현명한 소비 방법..."" 헤트라스 프리미엄 대용량 디퓨저 500mlx3개 선물세트 실내방향제 인테리어 호텔우드","https://blog.naver.com/classzo/224329100012","classzo님의 블로그","4일 전","8","7","2711","작은 공간에서 사용해봤더니 / 몇주 계속 써보니 / 가격 판단해봤더니 / 관리해봤더니 / 최종 확인해보니 / 헤트라스 프리미엄 대용량 디퓨저 500mlx3개 선물세트 실내방향제 인테리어 플라워샵 / 아로마방향제/디퓨저 / 대용량 500ml 병 3개 구성, 선물포장 포함","체험형, 추천형, 정보형, 비교형","결론/요약, 언박싱, 사용 장면, 장단점, 구매 유도, 소제목 반복"
"생활/건강/욕실","7","헤트라스 헤리티지 퍼퓸 디퓨저 600mlx2개 선물세트 대용량 실내방향제 인테리어 밤쉘","brand.naver.com","헤트라스 헤리티지 퍼퓸 디퓨저 실내방향제 인테리어 방향제","1","헤트라스 헤리티지 디퓨저 집들이디퓨저 추천, 공간마다 향 나누는 실내방향제","https://blog.naver.com/aon1225/224330379637","리뷰영이","1일 전","9","9","1855","","체험형, 추천형, 정보형, 친근체","언박싱, 추천 대상, 구매 유도, 사진 다량"
"생활/건강/욕실","7","헤트라스 헤리티지 퍼퓸 디퓨저 600mlx2개 선물세트 대용량 실내방향제 인테리어 밤쉘","brand.naver.com","헤트라스 헤리티지 퍼퓸 디퓨저 실내방향제 인테리어 방향제","2","헤트라스 헤리티지 퍼퓸 디퓨저 600mlx2개 선물세트 대용량 실내방향제 인테리어 밤쉘 공간을 가득 채우는 은은하고 고급스러운 향기로 삶의 질을 높이다 드디어 이걸로 정착했어요","https://blog.naver.com/mdv1993/224323999141","mdv1993님의 블로그","2주 전","5","7","1330","","체험형, 추천형, 비교형, 친근체","결론/요약, 사용 장면, 장단점, 추천 대상, 구매 유도"
"생활/건강/욕실","7","헤트라스 헤리티지 퍼퓸 디퓨저 600mlx2개 선물세트 대용량 실내방향제 인테리어 밤쉘","brand.naver.com","헤트라스 헤리티지 퍼퓸 디퓨저 실내방향제 인테리어 방향제","3","헤트라스 헤리티지 퍼퓸 디퓨저 600mlx3개 선물세트 대용량 실내방향제 인테리어 밤쉘 추천 !","https://blog.naver.com/gift-joa/224306547866","기프트몰 gift-mall.net","4주 전","7","7","1752","","체험형, 추천형, 정보형, 비교형","사용 장면, 장단점, 추천 대상, 구매 유도"
"생활/건강/욕실","8","헤트라스 헤리티지 퍼퓸 디퓨저 600mlx3개 선물세트 대용량 실내방향제 인테리어 밤쉘","brand.naver.com","헤트라스 헤리티지 퍼퓸 디퓨저 실내방향제 인테리어 방향제","1","헤트라스 헤리티지 디퓨저 집들이디퓨저 추천, 공간마다 향 나누는 실내방향제","https://blog.naver.com/aon1225/224330379637","리뷰영이","1일 전","9","9","1855","","체험형, 추천형, 정보형, 친근체","언박싱, 추천 대상, 구매 유도, 사진 다량"
"생활/건강/욕실","8","헤트라스 헤리티지 퍼퓸 디퓨저 600mlx3개 선물세트 대용량 실내방향제 인테리어 밤쉘","brand.naver.com","헤트라스 헤리티지 퍼퓸 디퓨저 실내방향제 인테리어 방향제","2","헤트라스 헤리티지 퍼퓸 디퓨저 600mlx2개 선물세트 대용량 실내방향제 인테리어 밤쉘 공간을 가득 채우는 은은하고 고급스러운 향기로 삶의 질을 높이다 드디어 이걸로 정착했어요","https://blog.naver.com/mdv1993/224323999141","mdv1993님의 블로그","2주 전","5","7","1330","","체험형, 추천형, 비교형, 친근체","결론/요약, 사용 장면, 장단점, 추천 대상, 구매 유도"
"생활/건강/욕실","8","헤트라스 헤리티지 퍼퓸 디퓨저 600mlx3개 선물세트 대용량 실내방향제 인테리어 밤쉘","brand.naver.com","헤트라스 헤리티지 퍼퓸 디퓨저 실내방향제 인테리어 방향제","3","헤트라스 헤리티지 퍼퓸 디퓨저 600mlx3개 선물세트 대용량 실내방향제 인테리어 밤쉘 추천 !","https://blog.naver.com/gift-joa/224306547866","기프트몰 gift-mall.net","4주 전","7","7","1752","","체험형, 추천형, 정보형, 비교형","사용 장면, 장단점, 추천 대상, 구매 유도"
"생활/건강/욕실","9","헤트라스 프리미엄 대용량 디퓨저 500mlx5개 선물세트 실내방향제","brand.naver.com","헤트라스 디퓨저 실내방향제 방향제","1","실내 디퓨저 추천 헤트라스 대용량 향 지속력과 가성비 구매 팁은?","https://blog.naver.com/happy_hworld/224327010261","안녕희야","5일 전","4","14","2281","대용량 가성비와 명품 향기를 동시에 잡은 헤트라스 디퓨저 / 요즘 감성 숙소나 카페에서 자주 보이는 그 제품, 바로 헤트라스 프리미엄 대용량 디퓨저입니다. ​ / 머무는 공간의 품격을 높이는 가장 쉬운 방법 / 10% 쿠폰 적용 혜택가 / 18,900원 / 약 17,010원 / 약 8,505원 / 25,800원","체험형, 추천형, 정보형, 비교형","사용 장면, 추천 대상, 구매 유도, 소제목 반복, 사진 다량"
"생활/건강/욕실","9","헤트라스 프리미엄 대용량 디퓨저 500mlx5개 선물세트 실내방향제","brand.naver.com","헤트라스 디퓨저 실내방향제 방향제","2","실내방향제 추천 많이 보이던 헤트라스 디퓨저 이유 있었네요","https://blog.naver.com/love_jjoono/224290213820","도리","2026.05.19.","8","9","1819","실내방향제 고를 때 가장 중요한 부분 / 헤트라스 디퓨저가 많이 보이는 이유 / 호텔우드 향이 부담 없이 괜찮더라고요 / 인테리어 소품처럼 두기 좋은 디자인 / 성분 부분도 체크하게 되더라고요 / 집들이 선물로도 많이 찾는 이유","추천형, 정보형, 비교형, 친근체","사용 장면, 장단점, 추천 대상, 구매 유도, 소제목 반복, 사진 다량"
"생활/건강/욕실","9","헤트라스 프리미엄 대용량 디퓨저 500mlx5개 선물세트 실내방향제","brand.naver.com","헤트라스 디퓨저 실내방향제 방향제","3","실내방향제 고르는 법｜헤트라스 대용량 디퓨저 가성비&middot;향&middot;디자인 꼼꼼 분석","https://blog.naver.com/yes2429/224329348748","::SSOY BOUTIQUE:: 쏘이부티크 캔들공방","3일 전","11","11","4750","실내방향제 고르는 법｜헤트라스 대용량 디퓨저 가성비·향·디자인 꼼꼼 분석 / 51,380원 / 원래 가격 기준 / 25,800원 / 49% 할인 적용 / 500ml × 3병 / 대용량으로 오래 사용 가능 / 5가지 (블랙 체리, 자몽, 플라워 파크, 북 스토어, 허그 솝)","체험형, 추천형, 정보형, 비교형","사용 장면, 장단점, 추천 대상, 구매 유도, 소제목 반복, 사진 다량"
"생활/건강/욕실","10","헤트라스 메가 프리미엄 대용량 디퓨저 리필 1,010ml 실내방향제 인테리어 사무실 블랙체리","brand.naver.com","헤트라스 메가 디퓨저 리필 실내방향제 인테리어 방향제","1","헤트라스 메가 프리미엄 대용량 디퓨저 리필로 집 안 분위기 한층 더 좋아졌어요","https://blog.naver.com/8s0b7tsn73/224329322379","찾아봤더니","2일 전","5","6","1276","대용량 디퓨저를 찾던 중에 / 처음 받아봤을 때 느낌 / 실제로 써보니 어땠나 / 비슷한 제품과 비교했을 때 / 인테리어 효과와 실내 분위기 변화 / 대용량 리필로 향기 오래 쓰고 싶다면 / ​ ​ 👀👀👀 이 제품 향과 용량 궁금하면 한번 둘러보세요 👀👀👀 ​ / #대용량디퓨저 #실내방향제 #블랙체리향 #디퓨저리필액 #인테리어디퓨저","체험형, 추천형, 정보형, 비교형","사용 장면, 추천 대상, 소제목 반복"
"생활/건강/욕실","10","헤트라스 메가 프리미엄 대용량 디퓨저 리필 1,010ml 실내방향제 인테리어 사무실 블랙체리","brand.naver.com","헤트라스 메가 디퓨저 리필 실내방향제 인테리어 방향제","2","헤트라스 메가 프리미엄 대용량 디퓨저 리필 실내방향제 사용기","https://blog.naver.com/tjsdhlwnd/224331298146","tjsdhlwnd님의 블로그","1일 전","5","6","1315","3개월 사용 후 느낀 장점들","체험형, 추천형, 비교형, 친근체","사용 장면, 장단점, 추천 대상, 구매 유도"
"생활/건강/욕실","10","헤트라스 메가 프리미엄 대용량 디퓨저 리필 1,010ml 실내방향제 인테리어 사무실 블랙체리","brand.naver.com","헤트라스 메가 디퓨저 리필 실내방향제 인테리어 방향제","3","공간의 품격을 높이는 깊은 여운, 헤트라스 메가 프리미엄 대용량 디퓨저 리필 1 실내방향제 인테리어 사무실 블랙체리 실사용기","https://blog.naver.com/thrustful/224332339135","GGoooooooooooooooltip","1일 전","5","5","2269","공간의 격을 높이는 오브제 / 압도적인 가성비, 2.5L의 여유 / 사무실을 카페처럼 바꾸는 향기의 힘 / 향기를 다루는 프로의 리필 노하우","체험형, 추천형, 정보형, 비교형","사용 장면, 장단점, 소제목 반복"
"식품/건강식품","1","닥터바이 강아지 유산균 프로바이오틱스 장건강 영양제 유익균보충, 30포, 1개","brand.naver.com","닥터바이 강아지 유산균 프로바이오틱스 장건강 영양제","1","강아지 유산균 닥터바이 프로바이오틱스 급여 후기","https://blog.naver.com/idnbklll/224318079946","우아한써니","2주 전","35","34","2559","외출하거나 여행 갈 때도 필요한 만큼만 챙기기 편하고 좋았어요. ​ ​ / 닥터바이 프로바이오틱스 3.0은 한 포에 무려 600억 유산균이 담겨 있다고 해요. ​ ​ / 분말 타입이라 사료 위에 솔솔 뿌려주기만 하면 되니 바쁜 아침에도 부담이 없더라고요. ​ ​ / 처음에는 낯선 냄새 때문에 거부하지 않을까 걱정했는데 써니는 전혀 거부감 없이 잘 먹더라고요. ​ ​ / 기호성 합격! ㅋ ​ ​ / 바닥까지 싹싹 핥아 먹는 모습 ㅋㅋ ​ ​","체험형, 추천형, 정보형, 친근체","언박싱, 사용 장면, 추천 대상, 구매 유도, 소제목 반복, 사진 다량"
